time_s,V1,V2,V3,V4,V5,V6
0.634500,0.031788,0.036286,0.048809,0.032741,0.016965,0.004117
0.635000,0.027242,0.039540,0.037353,0.023769,0.016266,0.030059
0.635500,0.039900,0.006493,0.043114,-0.006117,0.014570,0.035804
0.636000,0.043382,0.012871,0.041501,0.010871,0.032127,0.047709
0.636500,0.017000,0.045400,0.026268,0.028571,0.021354,0.029822
0.637000,0.008584,0.027640,0.028110,0.039754,0.032007,0.030935
0.637500,0.000777,0.021959,0.043526,0.028647,0.032958,0.029497
0.638000,0.035712,0.024139,0.052668,0.023651,0.028797,0.010003
0.638500,0.011317,0.023912,0.008996,0.040014,0.030083,0.028315
0.639000,-0.004646,0.036017,0.065447,0.031761,0.028939,0.027219
0.639500,0.033261,0.010812,0.007697,0.042391,0.015854,0.016934
0.640000,0.064616,0.027592,0.020291,0.035837,0.005530,-0.001177
0.640500,0.026922,0.030705,0.028124,0.016333,0.027827,0.021240
0.641000,0.039387,0.032754,0.029298,0.036873,0.015086,0.035911
0.641500,0.027838,0.029953,0.056068,0.041025,0.041252,0.048689
0.642000,0.024932,0.034153,0.041593,0.047418,0.007662,0.023305
0.642500,0.040009,0.017633,0.032416,0.018316,0.020871,0.024049
0.643000,0.021681,0.011908,0.041568,0.020588,0.028360,0.021794
0.643500,0.029862,0.062706,0.031037,0.039057,0.044761,0.030459
0.644000,0.030496,0.021152,0.015540,0.038294,0.019781,0.018349
0.644500,0.015473,0.022727,0.032778,0.017839,0.028256,0.033913
0.645000,0.040201,0.035488,0.026334,0.015234,0.034574,-0.009192
0.645500,0.022527,0.049092,0.012508,0.018656,0.036596,0.033382
0.646000,0.013648,0.016817,0.043927,0.026174,0.030487,0.018336
0.646500,0.032869,0.009840,0.024005,0.011505,0.051946,0.022984
0.647000,0.011185,0.006030,0.007855,0.030958,0.018706,0.000603
0.647500,0.024929,0.048403,0.010066,-0.001396,0.050469,0.024044
0.648000,0.024216,0.008782,0.032378,0.011878,0.034698,0.032223
0.648500,0.040492,0.023790,0.039945,0.026964,0.027882,0.041152
0.649000,0.031178,0.009398,0.031282,0.010267,0.028909,0.024225
0.649500,0.023538,0.002188,0.031207,0.017638,0.037977,0.028774
0.650000,0.036040,0.019388,0.011618,0.021864,0.012987,0.033064
0.650500,0.044489,0.009569,0.025029,0.055451,0.025822,0.012281
0.651000,0.031869,0.013127,0.018550,0.003910,0.019865,0.042841
0.651500,0.023525,0.053462,0.020446,0.026905,0.047408,0.003013
0.652000,0.003564,0.029615,0.021565,0.007869,0.013486,0.035419
0.652500,0.007139,0.037088,0.013217,0.007181,0.053084,0.006135
0.653000,0.018414,0.035363,0.034268,0.009867,0.016278,0.002199
0.653500,0.013730,0.021359,0.007736,0.020524,0.002045,0.010287
0.654000,0.019950,0.016159,0.003275,0.044262,0.009696,0.031679
0.654500,0.023490,0.026374,0.010862,0.040262,0.009892,0.007007
0.655000,0.030473,0.025054,0.035778,0.015655,0.047396,0.035428
0.655500,0.021360,0.013886,0.027505,0.018420,0.002249,0.022927
0.656000,0.029608,0.024258,-0.004438,0.031180,0.027157,0.004943
0.656500,0.023173,0.011611,0.031165,0.023070,0.044220,0.018436
0.657000,-0.007529,0.019531,0.021375,0.012553,0.063667,0.033750
0.657500,0.007913,0.016974,0.015742,0.031924,0.020350,0.041374
0.658000,0.019744,0.002872,0.018276,0.046220,0.023586,0.032949
0.658500,0.003664,-0.013458,0.001805,0.037686,0.004317,0.036177
0.659000,0.030716,0.007631,0.024315,0.042065,0.016005,0.021879
0.659500,0.044587,0.048687,0.002613,0.019535,0.054411,0.015284
0.660000,0.039818,0.016892,0.016287,0.005298,0.034609,0.018459
0.660500,0.018249,0.033090,0.016220,-0.008554,0.039673,0.042852
0.661000,0.043727,-0.010501,0.032915,-0.009714,0.031083,0.008605
0.661500,0.023513,0.006159,0.021880,0.018233,0.037306,0.022061
0.662000,0.016147,0.000886,0.031793,0.028805,0.050282,0.027056
0.662500,0.011924,0.018090,0.003188,0.033771,0.014273,0.017671
0.663000,0.016511,0.057377,0.019431,0.024695,0.032113,0.040810
0.663500,0.015151,0.027877,0.028928,0.010149,0.010603,0.026520
0.664000,0.023457,0.046335,0.039535,0.030718,-0.009635,0.023950
0.664500,0.023239,0.017013,0.003742,0.002858,0.024803,0.023946
0.665000,0.020807,0.041234,0.008147,0.004205,0.022625,0.037882
0.665500,0.027248,0.051793,0.028273,0.029888,0.019568,0.014802
0.666000,0.038488,0.018988,0.044802,0.002130,0.011039,0.010594
0.666500,0.034808,0.012475,0.024853,0.009085,0.022619,0.027611
0.667000,-0.001771,0.000735,0.003853,0.005837,0.026855,0.029571
0.667500,-0.017867,0.015806,0.004085,0.022979,0.049869,0.028753
0.668000,0.034398,0.021611,0.022406,0.029206,0.028411,-0.014507
0.668500,-0.000178,0.050790,0.025689,0.029535,0.029135,0.020078
0.669000,0.016898,0.000845,0.016951,0.011565,0.009033,0.021300
0.669500,0.002664,0.021111,0.004030,0.017698,0.005895,0.030656
0.670000,-0.006867,-0.007052,0.036684,0.031189,0.005450,0.003913
0.670500,0.028234,0.013710,0.014881,0.012156,0.015669,0.029334
0.671000,0.031449,0.024733,0.027966,0.006368,0.020966,0.010824
0.671500,0.011366,0.027702,-0.006584,0.010390,0.023249,0.018987
0.672000,-0.018899,0.028802,0.037984,0.010849,0.007697,0.040871
0.672500,0.011727,0.025882,0.009649,0.020381,-0.013699,0.023040
0.673000,0.025754,0.028583,0.040047,0.019473,0.013582,0.022853
0.673500,-0.002350,0.020519,0.029024,0.017322,0.033893,0.028488
0.674000,0.022542,0.004074,-0.001639,0.007790,0.014146,0.030374
0.674500,0.019521,-0.008024,0.023434,0.005767,0.018638,-0.021150
0.675000,0.028401,0.011511,0.044560,0.029450,-0.004199,0.032716
0.675500,0.021467,0.017654,0.010705,0.024821,0.021539,0.038577
0.676000,0.005041,0.038446,0.044512,0.013114,0.025778,0.021547
0.676500,0.037549,0.018092,0.025387,0.018748,0.011051,-0.007543
0.677000,0.017188,0.016618,0.039672,0.037748,0.034032,0.008939
0.677500,0.019123,0.025315,0.021925,0.018454,0.037515,0.002015
0.678000,0.005501,0.015450,0.017640,0.019406,0.051238,0.020320
0.678500,0.012819,0.031627,0.047026,0.042380,0.005566,0.021530
0.679000,0.006166,0.049128,0.030259,0.035493,0.023733,0.036435
0.679500,0.016815,0.052270,0.015879,0.009796,0.001594,0.040481
0.680000,0.045056,0.020836,0.025739,0.035436,0.028447,0.057482
0.680500,-0.001226,0.024406,0.010880,0.016804,0.026616,0.008979
0.681000,-0.004877,0.043009,0.020944,0.003567,-0.009583,0.019391
0.681500,0.041368,0.017051,0.037235,0.038863,0.023383,0.019063
0.682000,0.016136,0.029464,0.016848,0.008633,0.016289,0.009162
0.682500,0.009216,0.002225,0.006134,0.011603,0.001476,0.023441
0.683000,0.034828,0.014567,0.004726,0.013509,0.014848,0.030412
0.683500,0.010123,0.036549,0.020311,0.049762,0.050135,0.053840
0.684000,0.046576,0.008413,0.007072,0.004906,0.027787,0.028637
0.684500,0.029334,0.017245,-0.002326,0.010126,0.006760,0.003017
0.685000,0.011827,-0.004468,0.001167,0.014011,0.014176,-0.000873
0.685500,0.051486,0.049213,0.036753,0.027035,-0.009904,0.006863
0.686000,0.010023,0.038054,0.016973,0.018066,0.002903,0.029225
0.686500,0.030223,0.021913,0.019958,0.009081,0.044354,0.020204
0.687000,0.023564,0.026687,0.004575,0.028431,0.032827,-0.000270
0.687500,0.038585,0.024997,0.010336,0.039406,0.025824,0.006047
0.688000,0.042466,0.039808,0.009837,-0.005304,0.024894,0.035269
0.688500,0.019509,0.011247,0.014877,0.008806,0.040280,0.038321
0.689000,0.007713,0.029999,-0.005861,0.026694,0.023820,-0.014029
0.689500,0.025901,0.035163,0.035346,0.000509,0.014752,0.023170
0.690000,0.008823,0.037219,0.018742,0.016665,0.017616,0.031848
0.690500,0.049177,-0.014914,0.022008,0.038038,0.015051,0.014003
0.691000,0.021013,0.009976,0.032680,0.028305,0.014842,0.034504
0.691500,0.013474,0.003667,0.031520,0.026769,0.044401,0.045568
0.692000,0.021714,0.021188,0.010318,0.030154,0.003091,0.034429
0.692500,-0.001273,-0.011306,0.028001,0.023808,0.011358,0.025364
0.693000,0.004351,-0.011759,0.027838,0.013866,-0.008448,0.005726
0.693500,0.036922,0.051468,0.023656,0.033389,0.034080,0.044781
0.694000,0.009055,0.028173,0.034825,0.011771,0.024046,0.004920
0.694500,0.003197,0.020716,0.030893,0.016478,0.044977,0.027254
0.695000,0.026943,0.024348,0.029804,-0.005945,0.009298,0.009637
0.695500,0.036672,0.021082,0.039366,0.011720,0.006967,0.003501
0.696000,0.029665,0.033841,0.019310,0.020060,0.001408,0.038919
0.696500,0.033815,0.009388,0.019741,0.019271,0.025710,0.039852
0.697000,0.007518,0.021669,0.031158,0.032727,0.013617,0.002655
0.697500,-0.002463,0.022276,0.016188,0.012297,0.023366,0.026193
0.698000,0.041380,0.003157,0.026084,0.012897,0.012499,0.016713
0.698500,0.014016,0.038011,0.010455,0.010739,0.040440,0.001250
0.699000,0.015090,0.012167,-0.015340,0.022473,0.037828,0.005612
0.699500,0.038772,0.034111,0.027818,0.042044,0.020141,0.013057
0.700000,0.027190,0.020570,-0.004384,-0.015809,0.034646,0.022665
0.700500,0.025683,0.043348,0.008357,0.011529,0.016859,0.049131
0.701000,0.051317,0.003221,0.031142,0.013577,0.018155,0.034266
0.701500,0.009188,0.002569,0.031317,-0.013134,-0.013622,0.022725
0.702000,0.032757,0.005254,0.036468,0.016978,0.026444,0.017185
0.702500,0.019693,0.020838,-0.011458,0.013538,0.019181,-0.005489
0.703000,0.022866,0.041959,0.023278,0.012254,0.032040,0.009552
0.703500,0.041764,0.042733,0.014972,0.002287,0.029551,0.035955
0.704000,0.026455,-0.015813,0.033660,0.017526,0.007606,0.033103
0.704500,0.026912,0.022583,0.040983,0.001341,0.015955,-0.000222
0.705000,0.034925,-0.029356,-0.000796,0.006207,0.011667,0.014467
0.705500,0.013364,0.030764,0.019077,0.015847,0.034509,-0.001157
0.706000,0.006252,0.035612,0.031329,0.034164,0.042441,0.029330
0.706500,0.003169,0.018238,0.013771,0.024996,0.030819,0.024861
0.707000,-0.010652,0.020103,0.045028,0.028051,0.048627,-0.002597
0.707500,0.049688,0.019950,0.012823,0.048269,0.026704,0.027898
0.708000,0.002299,0.007081,0.014344,0.025454,0.004229,0.032028
0.708500,0.015531,0.025325,0.002750,0.003147,-0.001965,0.030278
0.709000,0.014700,0.015381,0.021161,0.010411,0.005054,0.015270
0.709500,0.023466,0.032810,-0.026418,0.005999,0.012052,0.027789
0.710000,0.031094,0.017154,0.015142,0.016823,0.008697,0.033298
0.710500,0.031769,0.005946,0.037896,0.012691,0.019677,-0.013180
0.711000,0.010119,-0.004173,-0.002086,0.004726,0.016156,0.028448
0.711500,0.016362,-0.009092,-0.005405,0.032730,0.019989,-0.009180
0.712000,0.023112,0.038561,0.035617,0.033807,0.055497,0.011412
0.712500,0.015147,0.012011,0.037653,0.021569,0.032017,0.015347
0.713000,0.042992,0.023961,-0.001453,0.003853,0.022925,0.027538
0.713500,0.026251,0.045635,0.044878,0.020710,0.034814,0.017520
0.714000,0.029915,0.010449,0.025378,0.009714,0.006789,0.029409
0.714500,0.028840,0.009484,0.034628,0.038183,0.006153,0.011423
0.715000,0.036504,0.016919,0.007023,0.000966,0.032646,0.029049
0.715500,0.021622,0.019348,0.041243,0.028771,0.018900,0.026284
0.716000,-0.000540,0.047226,0.014892,0.028460,0.020753,0.022419
0.716500,0.024913,0.042405,0.014237,0.032365,0.001775,0.013735
0.717000,0.009153,0.028237,0.026159,0.021868,0.011816,0.015785
0.717500,0.011000,0.040671,0.013049,0.013978,0.012787,0.018176
0.718000,0.027731,0.016263,-0.003875,0.054833,0.011721,0.007795
0.718500,0.037516,0.023430,0.020919,0.005786,0.051117,0.017956
0.719000,0.019268,0.014426,0.014175,0.029720,0.050762,0.023382
0.719500,0.023587,-0.000401,0.007436,0.019231,0.036030,0.019634
0.720000,0.044495,0.037020,0.037570,0.024105,0.020410,0.003282
0.720500,0.022580,0.026944,0.054853,0.024032,0.010160,0.015024
0.721000,0.058001,0.019246,0.005188,0.002738,0.003456,0.020003
0.721500,0.027465,0.018945,0.021944,-0.001152,0.024107,0.012518
0.722000,-0.007422,-0.003604,0.013013,-0.000168,0.038096,0.022077
0.722500,0.030297,0.004335,0.053323,0.012306,0.030668,0.011368
0.723000,0.024721,0.024046,0.026380,0.022727,0.020533,0.021606
0.723500,0.038358,0.011075,0.032916,0.008701,0.029031,0.029072
0.724000,0.029117,0.015753,0.036747,-0.002527,0.018735,0.013760
0.724500,0.016950,0.017457,0.020979,0.032805,0.014861,0.024600
0.725000,0.000670,0.008798,0.016239,-0.004045,0.003830,0.036919
0.725500,0.015907,0.004524,0.041826,0.026239,0.014103,0.016576
0.726000,0.006293,-0.005135,0.030719,0.007779,0.023603,0.028610
0.726500,0.010351,0.016861,0.006370,0.037322,0.012808,0.010642
0.727000,0.027895,0.028346,0.008203,0.011182,0.001918,0.022825
0.727500,0.044123,-0.005580,0.013230,-0.007334,0.020794,0.013987
0.728000,0.025003,0.018722,0.036471,0.018490,0.023638,-0.009156
0.728500,0.001153,0.023309,0.041193,0.006486,0.013555,0.041027
0.729000,0.025769,0.004256,0.051376,0.031263,0.018770,0.013728
0.729500,0.037058,0.040441,0.008478,0.024054,-0.018852,0.026307
0.730000,0.009970,0.013331,0.021220,0.009681,0.030243,0.015577
0.730500,0.017115,0.017607,0.013123,0.004085,0.023450,0.003357
0.731000,0.019355,0.016715,0.016399,0.002671,0.040365,0.037999
0.731500,0.007370,-0.007418,0.033091,0.010355,0.015948,0.029113
0.732000,0.028876,0.034283,0.018464,0.039608,0.030160,0.006248
0.732500,0.017347,0.004828,0.038899,0.017005,0.036838,0.031566
0.733000,0.025463,0.015622,0.011425,0.033375,0.019540,0.043356
0.733500,0.005867,0.028144,0.030300,-0.003034,0.024344,0.023501
0.734000,0.012626,0.041102,0.012547,-0.009627,0.021328,0.033509
0.734500,0.030033,0.002998,-0.008361,0.005016,-0.004788,0.039375
0.735000,0.013614,0.012509,0.003884,0.029063,0.025011,0.007450
0.735500,0.045120,0.039952,0.021078,0.014883,0.005095,0.028201
0.736000,0.013230,0.026181,0.048047,0.032570,0.006350,-0.001239
0.736500,0.022605,0.029302,0.012341,0.038191,0.027099,0.018034
0.737000,0.033233,0.003477,0.016706,0.004885,0.038640,0.011634
0.737500,-0.002022,0.013565,0.026598,0.031768,0.030965,0.012375
0.738000,-0.007149,0.016745,0.010271,0.040083,0.027994,0.006997
0.738500,-0.003613,0.006404,0.012016,0.034775,0.024336,0.006064
0.739000,0.038220,-0.005837,0.020363,-0.004627,0.032313,0.002446
0.739500,0.011013,0.011634,0.012743,-0.008533,0.044554,-0.005577
0.740000,0.057674,0.039615,-0.007444,0.012572,0.010648,0.013334
0.740500,0.010847,0.020198,0.009558,0.013149,0.011151,-0.001890
0.741000,0.022089,0.039935,0.028544,0.031963,0.030287,0.008108
0.741500,0.042462,0.022015,0.029020,0.004815,-0.006245,0.005038
0.742000,0.049431,0.007869,0.039383,0.025576,0.017856,-0.002384
0.742500,0.050272,0.038514,0.038183,0.003102,0.023266,0.023932
0.743000,0.037485,0.022544,0.005857,0.024535,0.011219,0.020621
0.743500,0.034730,0.033797,0.008188,0.012513,-0.009394,0.023030
0.744000,0.028267,0.003354,0.008860,0.024757,0.040160,0.020046
0.744500,0.031065,0.034970,0.017108,0.013932,0.010395,0.028760
0.745000,0.011131,0.035432,0.010050,-0.013712,0.011073,0.015970
0.745500,0.007136,0.023755,0.016791,0.027044,0.039334,0.043020
0.746000,0.019368,0.007315,0.006336,0.036970,-0.024882,-0.000929
0.746500,0.016876,0.018739,0.031195,0.006891,0.042097,-0.002879
0.747000,0.012641,0.028608,0.005218,0.031582,0.052831,-0.012422
0.747500,0.029895,0.022968,0.004485,0.010249,0.006107,-0.008596
0.748000,0.033789,0.028475,0.027263,-0.000789,0.012120,0.012556
0.748500,0.020795,0.034653,0.030304,0.010300,0.026793,0.015570
0.749000,0.041642,0.009753,0.016102,0.016722,0.023239,0.033831
0.749500,0.002364,0.002163,0.032524,-0.000317,0.034260,0.015033
0.750000,0.016595,0.018937,0.031451,0.039744,0.026967,0.042585
0.750500,0.008757,0.014564,0.047997,-0.003453,0.031966,0.023327
0.751000,-0.008478,0.031308,0.030514,0.011399,0.071101,0.027318
0.751500,0.018290,0.003413,0.045138,0.005696,-0.004383,0.032797
0.752000,0.017714,0.034846,0.020469,0.039847,0.039677,0.013727
0.752500,0.042252,0.039855,0.040545,-0.003060,0.041740,0.044721
0.753000,0.029023,0.019565,0.040872,0.031938,0.003091,0.025529
0.753500,0.004208,0.020482,0.017432,0.022528,0.007590,0.044546
0.754000,0.047393,0.008068,0.009253,0.000865,0.027112,0.035082
0.754500,0.037907,0.011452,0.011901,0.014318,0.000845,0.028044
0.755000,0.028333,0.013477,0.025829,0.016863,0.010386,0.014248
0.755500,0.016215,0.041256,0.002367,0.028386,0.023201,0.018397
0.756000,0.005231,0.018544,0.012816,0.009948,0.009367,0.024755
0.756500,0.014050,-0.000200,0.037591,0.029104,0.016219,0.002523
0.757000,0.035974,0.023473,0.029646,0.020375,0.006637,-0.014071
0.757500,0.047922,0.032048,-0.015636,0.026422,0.005519,0.013707
0.758000,0.042812,0.019283,-0.000326,0.006445,0.026737,0.014695
0.758500,0.012341,0.041712,0.052057,0.016057,0.018156,0.027444
0.759000,0.002890,0.031347,0.037378,0.021338,0.021535,0.039921
0.759500,0.021808,0.003958,0.010951,0.020920,0.030257,0.019489
0.760000,-0.006821,0.011434,-0.002621,0.019112,0.022462,0.001769
0.760500,0.024563,0.023109,0.000973,0.051100,0.014689,0.019845
0.761000,0.017512,-0.005267,0.027363,0.028340,0.006519,0.022139
0.761500,0.012746,0.024782,0.049390,0.030648,0.026471,0.016383
0.762000,-0.004174,-0.006677,0.048446,0.023450,0.049662,0.006057
0.762500,0.027461,0.035109,-0.003878,0.027756,0.032964,0.049425
0.763000,0.011777,0.033377,0.015331,0.022747,-0.002808,0.031635
0.763500,0.002229,0.027350,0.006922,0.047045,-0.010591,0.029208
0.764000,-0.023296,0.009650,0.021843,0.018887,0.008762,-0.007200
0.764500,0.019386,0.022352,-0.000167,0.032269,-0.003260,0.001450
0.765000,0.046393,0.012108,0.011622,0.051089,0.000538,-0.003182
0.765500,0.044738,0.004357,0.006811,0.029615,-0.015813,0.015472
0.766000,0.012974,0.014749,0.027684,0.015563,0.023327,0.037449
0.766500,0.010807,0.030314,0.012118,0.008830,0.002466,0.016875
0.767000,0.026882,0.020508,0.014283,0.012417,0.002329,0.014975
0.767500,0.004886,0.041622,0.027525,0.025737,0.009908,-0.005060
0.768000,0.024399,0.031358,0.044510,0.046636,0.010233,0.024395
0.768500,0.031373,0.029763,0.051619,0.028937,0.015947,0.012554
0.769000,0.038297,-0.004241,0.026733,0.014094,-0.001116,0.036396
0.769500,0.018401,0.015626,0.018574,0.015329,0.034677,0.008058
0.770000,0.016858,0.003948,0.039657,0.017672,0.024099,0.017156
0.770500,0.006754,0.017179,0.037431,-0.000186,0.026131,0.011034
0.771000,0.007531,0.009535,0.033161,0.013068,0.013335,0.014560
0.771500,0.016548,0.014281,-0.003745,0.012421,0.036062,0.030495
0.772000,0.025466,0.035873,0.038078,0.061627,0.027284,0.002166
0.772500,0.033669,0.027094,0.025339,0.033869,0.022822,0.017106
0.773000,0.007928,0.035083,0.006571,0.003880,0.034949,0.019273
0.773500,0.042377,-0.004024,0.009908,-0.003552,-0.005071,0.029215
0.774000,0.015930,0.020867,0.028727,0.000407,0.022907,0.014218
0.774500,0.019687,0.034508,-0.017667,0.041212,0.009967,0.035613
0.775000,0.008810,0.042612,0.018136,-0.000218,0.009122,-0.010305
0.775500,-0.016335,-0.003193,0.010202,0.044174,0.032016,0.026936
0.776000,0.033299,0.014766,0.008685,0.023635,0.040616,0.019729
0.776500,0.031102,0.035563,0.013191,0.016359,0.039135,0.034558
0.777000,0.015840,0.017175,-0.002131,0.002890,0.020161,0.004560
0.777500,0.021075,0.006414,0.035857,0.039028,0.015213,0.045444
0.778000,0.027820,-0.003170,-0.011838,0.028274,0.038694,0.040544
0.778500,-0.003347,0.005860,0.022630,0.033592,0.005363,0.013128
0.779000,0.012166,-0.005232,0.007388,0.016014,0.045557,0.026506
0.779500,0.032026,0.020989,0.049865,0.030111,0.014321,0.003624
0.780000,0.001308,0.033567,0.020462,0.042346,0.019377,0.029396
0.780500,0.024536,0.001218,-0.011717,0.029062,0.012134,0.007601
0.781000,-0.000206,0.024009,0.028345,0.004307,0.020667,0.024774
0.781500,0.027150,0.032833,0.003765,0.027952,0.006492,0.005134
0.782000,0.019629,0.020123,0.034937,0.031486,0.014577,0.037837
0.782500,-0.004053,-0.003986,0.029440,0.045327,0.022479,0.028731
0.783000,0.037656,0.025978,0.042274,0.028960,0.018589,0.049986
0.783500,0.009176,0.019375,0.023001,0.036718,-0.017143,0.022828
0.784000,0.008052,0.017858,0.032493,0.029450,0.057315,-0.002688
0.784500,0.023224,0.012013,0.020857,-0.000109,0.043940,0.024439
0.785000,0.037456,0.021528,0.011382,0.032667,0.002751,0.058419
0.785500,0.004999,0.027884,0.036223,0.022036,0.010913,0.016693
0.786000,0.021172,0.056107,0.001790,0.050202,0.017673,0.027672
0.786500,0.026690,0.021943,0.019713,-0.001331,0.030228,0.029751
0.787000,0.030665,0.042935,0.011739,0.003286,0.027352,0.001368
0.787500,0.022925,0.025645,0.032910,0.031159,0.003796,0.024168
0.788000,0.014783,0.018796,0.006089,0.042963,0.055426,0.030865
0.788500,0.007885,0.022527,0.014167,0.018495,0.014350,0.031198
0.789000,0.021602,0.001984,0.020968,0.018585,0.047384,0.014327
0.789500,0.004238,0.024908,0.042636,0.023427,0.011259,0.006391
0.790000,-0.023490,-0.009551,0.012343,0.013068,0.036182,0.009187
0.790500,0.026889,0.007401,0.014327,0.035154,0.025976,0.016637
0.791000,0.033910,0.021999,0.000128,0.013112,0.007517,0.022048
0.791500,-0.015083,0.038271,0.005617,0.030866,0.029176,0.000325
0.792000,0.005226,0.041831,0.026567,0.000523,0.023120,0.036144
0.792500,0.029670,0.016834,0.020863,0.046160,0.034214,0.033537
0.793000,0.051255,0.022728,0.021114,-0.011413,0.008757,0.057842
0.793500,0.020715,0.035168,0.046521,0.004454,0.019145,0.024900
0.794000,0.009493,0.000471,-0.004671,0.054215,0.032546,0.017688
0.794500,0.017680,0.026495,0.055191,0.021939,-0.006993,-0.002350
0.795000,0.041057,0.008016,0.038108,0.010537,0.003120,-0.002396
0.795500,0.010755,0.017867,0.015558,0.001288,0.021049,0.004798
0.796000,0.008467,0.013569,0.026323,0.013914,0.023155,0.001181
0.796500,0.013224,0.026996,0.010222,0.024812,0.019032,0.013218
0.797000,0.006176,0.028730,0.025264,0.027776,0.032450,0.009174
0.797500,0.022326,0.033852,0.052734,0.025320,0.018982,0.037066
0.798000,0.044866,0.025719,0.010802,-0.006297,0.035835,0.028454
0.798500,0.025353,0.023081,0.017026,0.022591,0.025359,0.030149
0.799000,0.016732,0.048327,0.009165,0.025602,0.003749,-0.003608
0.799500,0.016150,-0.002338,0.011586,0.025757,0.022953,0.021043
0.800000,-0.002910,0.045972,0.014497,0.020980,0.019361,-0.004128
0.800500,0.033795,0.016201,0.004125,0.002113,0.010482,0.029440
0.801000,0.019391,0.029122,0.016604,0.006735,-0.002201,0.009549
0.801500,0.017861,0.015684,0.021382,0.038765,0.002871,0.000646
0.802000,0.068476,0.010041,0.014532,0.008944,0.007861,0.014065
0.802500,0.025071,0.027858,-0.013897,0.009759,0.036471,0.010996
0.803000,0.009323,0.036232,0.018285,0.016156,0.015727,0.031580
0.803500,0.014215,0.027705,0.019901,0.002361,0.038942,0.012402
0.804000,0.037847,0.012489,0.049084,0.030128,0.005287,0.020965
0.804500,0.022330,0.074801,0.021033,0.001604,0.010041,0.006896
0.805000,-0.000933,0.038620,0.034675,0.036901,0.012206,0.012676
0.805500,0.034440,0.034652,0.014266,0.000480,0.016282,0.005506
0.806000,0.010640,0.015367,0.040134,0.016468,0.024267,0.015056
0.806500,0.048772,0.011295,0.006504,0.025829,0.030073,0.028494
0.807000,0.036883,0.016485,0.028257,0.032541,0.039518,0.025592
0.807500,0.013983,0.036914,0.033298,0.017318,-0.012297,0.040448
0.808000,0.039919,0.005844,0.031107,0.010162,0.051064,0.000614
0.808500,0.021731,0.004691,0.053176,0.041999,0.004800,0.018693
0.809000,0.033516,0.028817,0.011959,0.023446,0.022228,0.012243
0.809500,0.028005,0.025522,0.041941,0.018175,0.035145,0.022045
0.810000,0.008049,0.009190,0.038079,-0.006535,0.030379,0.022466
0.810500,0.011102,0.004387,0.021497,0.023629,0.037562,0.007096
0.811000,0.036215,0.042334,0.048354,0.020691,0.036033,0.025032
0.811500,0.015754,0.026131,0.018578,0.000438,0.027032,0.018611
0.812000,0.014732,0.000333,0.021121,0.009069,0.032039,0.040965
0.812500,0.006470,0.001392,0.020715,0.022197,0.002228,-0.000833
0.813000,0.027161,0.015385,0.001709,0.027818,0.010156,0.012026
0.813500,0.051756,0.031810,0.032240,0.005542,0.006210,0.040363
0.814000,0.004815,0.029753,0.029909,0.005696,-0.014728,0.023836
0.814500,0.021202,0.037814,0.019268,0.022573,0.006752,0.007009
0.815000,0.042032,-0.001506,0.047287,0.008231,0.005329,0.019877
0.815500,0.019665,0.024217,0.014301,0.017849,0.006892,-0.007750
0.816000,0.027656,0.042259,-0.005077,0.047500,0.030884,0.030315
0.816500,0.004945,0.040873,0.049414,0.020241,0.009382,0.007884
0.817000,0.027316,0.026275,0.036058,0.036232,0.033563,0.021407
0.817500,0.018094,0.056122,0.030292,0.002219,-0.002609,0.023323
0.818000,0.035698,0.030051,0.015820,0.009394,0.011111,0.016530
0.818500,0.038733,0.036564,0.026054,0.009087,0.015066,-0.017664
0.819000,0.059777,0.021600,0.002028,0.004374,0.038726,0.016188
0.819500,0.029638,0.009229,0.017567,-0.005582,0.021865,-0.016559
0.820000,0.025841,0.007826,0.007399,0.023851,0.025328,0.044417
0.820500,0.023881,0.023689,0.024893,0.026768,0.004506,0.016278
0.821000,0.015678,0.017803,0.034828,0.006791,0.033748,0.007352
0.821500,0.026064,-0.005542,0.005272,0.009809,0.020104,-0.010472
0.822000,0.016566,0.005610,0.031871,0.022167,-0.005304,0.029827
0.822500,0.023535,0.016232,0.024004,0.021320,0.031517,0.027338
0.823000,0.040783,0.031928,0.031277,0.036515,0.025394,0.018102
0.823500,0.005931,0.020789,0.017396,0.038035,0.015870,0.020009
0.824000,0.038139,0.019960,0.031601,0.011016,0.015865,0.008528
0.824500,0.040808,0.006248,0.010614,0.020037,0.004995,0.009183
0.825000,0.019291,0.021410,-0.004171,0.006050,0.038441,0.039247
0.825500,-0.010755,0.040860,-0.000736,0.043607,0.031979,0.015256
0.826000,0.011967,0.023418,0.013543,0.025079,0.005208,0.026209
0.826500,0.040550,-0.001514,-0.003093,0.036002,0.021854,0.015179
0.827000,0.020763,0.002334,0.044362,0.015657,0.010468,0.018268
0.827500,0.006128,0.029949,0.019875,0.036429,0.001986,0.052558
0.828000,0.013557,0.017764,0.034918,0.032294,0.044460,0.041464
0.828500,0.033749,0.020021,0.032946,0.040324,0.015834,0.031592
0.829000,0.029352,0.011960,0.021248,0.000994,0.008536,0.019770
0.829500,0.017579,0.028714,0.074211,0.022285,0.003309,0.033062
0.830000,0.015672,0.016660,0.065089,0.037637,0.017552,-0.005417
0.830500,0.015309,0.018386,0.042064,0.007151,-0.010616,0.020072
