time_s,V1,V2,V3,V4,V5,V6
2.401500,0.029057,0.015163,0.026315,0.026001,0.029881,0.015571
2.402000,0.020684,0.038174,0.022250,0.007217,-0.004984,0.004759
2.402500,0.044161,0.023969,0.018903,0.027448,0.019833,0.018818
2.403000,0.011193,0.005141,0.048155,0.019426,0.010378,0.003598
2.403500,0.033680,0.001770,0.022594,0.005174,0.046758,0.050379
2.404000,0.020030,0.023908,0.010731,0.021050,0.025306,0.003065
2.404500,0.021806,-0.012123,0.038835,0.006540,-0.006895,0.009304
2.405000,0.021381,0.016367,0.013301,0.012582,0.041127,0.012632
2.405500,0.011413,0.027564,0.022463,0.035403,0.030445,0.036104
2.406000,0.023847,0.008204,0.010489,0.017537,0.028449,0.032650
2.406500,0.023080,0.038930,0.027191,0.035123,0.022573,0.022723
2.407000,0.027600,0.041847,0.024579,0.019890,0.000938,0.012441
2.407500,0.025212,0.008694,0.023509,0.007817,0.045974,-0.018513
2.408000,0.035878,0.019437,0.026158,0.029466,0.018667,0.009119
2.408500,0.037725,0.038792,0.036139,0.030681,0.043869,0.022830
2.409000,0.008077,0.023817,0.034383,0.003833,0.022505,0.016117
2.409500,0.036834,0.002885,0.008211,0.039335,0.019443,0.038786
2.410000,0.005973,0.021618,0.013648,0.045121,-0.003623,0.029426
2.410500,0.032553,0.010941,0.037601,0.031718,0.011701,0.011966
2.411000,0.032999,0.040325,0.011960,0.023487,0.042158,0.032397
2.411500,-0.004999,0.032760,0.031049,0.052509,0.033152,-0.000002
2.412000,0.025034,0.018933,0.036231,0.030427,0.030213,0.026420
2.412500,0.016581,0.025741,-0.001015,0.025307,0.031224,0.037069
2.413000,0.012197,0.003956,0.017483,0.047854,0.022405,0.030904
2.413500,0.043811,0.012242,0.035774,0.046401,0.015318,0.013476
2.414000,0.013714,0.046819,0.021315,0.000780,0.010380,0.034333
2.414500,0.011395,0.024294,0.017428,0.014810,0.015503,-0.003916
2.415000,0.024598,0.037414,0.035930,0.031163,0.024501,0.005002
2.415500,0.033719,0.026916,0.039994,0.040792,0.010814,0.008053
2.416000,0.021284,0.043123,0.013232,0.004903,0.022638,-0.004988
2.416500,0.040878,-0.006601,0.049889,0.036008,0.023575,0.038079
2.417000,0.031321,0.020533,-0.003407,0.016325,0.019666,0.044576
2.417500,-0.009343,0.048002,0.000724,0.033159,-0.002262,0.019175
2.418000,0.015363,0.037648,0.016489,0.013895,0.006634,0.040612
2.418500,0.014853,0.043161,0.018263,-0.012592,0.019974,0.007127
2.419000,0.030447,0.023155,0.018925,-0.004163,-0.009635,0.015711
2.419500,-0.016140,0.015176,0.015215,0.005515,0.037787,0.016654
2.420000,0.061444,0.007801,0.012325,0.013534,0.041904,0.005515
2.420500,0.031151,0.006732,0.019881,0.022301,0.035185,0.029711
2.421000,0.025396,0.035269,0.014315,0.014646,0.026641,0.021041
2.421500,0.040864,0.030839,0.033370,0.021699,0.003915,0.014989
2.422000,0.058274,0.022120,0.023578,0.014965,0.027011,0.023632
2.422500,0.036158,0.030720,0.019780,0.022340,0.043483,0.035642
2.423000,0.037308,0.025213,0.021994,0.036370,0.005414,0.016431
2.423500,0.025015,0.037488,0.039768,0.022185,0.060723,0.056048
2.424000,0.020912,0.037325,0.015783,0.030522,0.034675,0.032857
2.424500,0.015877,0.007026,0.003913,0.033123,0.006499,0.026955
2.425000,0.010603,0.027099,0.008334,0.020039,0.007257,0.023528
2.425500,0.012669,-0.002058,0.019479,-0.004458,0.014826,0.050472
2.426000,0.002697,0.024951,0.030178,0.026194,0.021596,0.027222
2.426500,0.021798,0.032001,0.036133,0.012290,0.016753,0.020602
2.427000,-0.002353,0.003212,0.047647,0.035335,-0.019615,0.008853
2.427500,0.025763,0.016652,0.033986,0.042882,0.002862,0.027244
2.428000,0.022336,0.023024,0.009636,0.018531,0.022291,0.030992
2.428500,0.025067,0.026371,0.019814,0.024850,0.025241,0.048149
2.429000,0.015013,0.018666,-0.009610,0.032407,0.035921,0.019308
2.429500,0.068980,0.005243,0.018154,0.010192,0.012398,0.025882
2.430000,0.043212,0.022000,0.013734,0.022521,0.024626,0.018081
2.430500,0.004125,-0.001991,-0.011902,-0.000834,0.022520,0.031165
2.431000,0.026269,0.019287,0.054389,0.038040,0.009822,0.031947
2.431500,0.013640,0.016139,0.017090,0.047662,0.031685,0.014435
2.432000,0.007526,0.020729,-0.008865,0.023866,0.029587,0.023191
2.432500,0.002626,0.014337,0.018615,0.011086,0.057127,0.023866
2.433000,0.029194,0.000096,0.047473,0.026281,0.038371,0.027236
2.433500,0.012475,0.017200,0.051302,0.003230,-0.000826,0.037974
2.434000,0.037197,0.036642,0.023555,0.015810,0.036339,0.045132
2.434500,0.037571,0.041586,0.024110,0.016072,0.000871,0.000848
2.435000,0.043258,0.059239,0.041033,0.014514,0.044454,0.036487
2.435500,0.009848,0.048009,0.020376,0.025622,0.017913,0.008188
2.436000,0.029750,0.004665,0.029523,0.028838,0.027090,0.030888
2.436500,0.032091,0.016478,0.035198,0.022538,0.042039,0.026926
2.437000,0.015477,0.022248,0.006451,0.035832,0.029379,0.012902
2.437500,0.010999,0.021292,0.045627,0.028168,0.034500,0.045290
2.438000,0.046704,0.023604,0.009366,0.014896,0.012580,0.015427
2.438500,0.025959,0.058661,0.013040,0.020681,0.008325,0.037045
2.439000,0.032072,0.006302,0.024030,0.021082,0.022711,0.022837
2.439500,0.010188,0.011816,0.036613,0.016540,0.032179,-0.002268
2.440000,0.004216,0.047163,0.032666,0.029928,0.020761,0.020447
2.440500,0.013950,0.013252,0.021751,-0.009695,0.046904,0.032412
2.441000,0.020618,0.028382,0.026741,0.022752,0.030792,0.017730
2.441500,0.006502,0.037985,0.038564,0.026903,0.017705,0.008343
2.442000,0.022304,0.029749,0.022578,0.031243,0.019928,0.031311
2.442500,-0.002889,0.025315,0.010258,0.038876,0.013993,0.018261
2.443000,0.005625,0.036505,0.013382,0.020134,0.029367,0.020971
2.443500,0.032476,0.009017,0.036052,0.034713,0.016360,0.002522
2.444000,0.031457,0.014954,0.010231,0.031388,0.025225,0.044137
2.444500,0.016509,0.030422,-0.001131,0.026187,0.045193,0.045866
2.445000,0.007108,-0.008667,0.017812,0.001345,0.029050,0.015740
2.445500,0.006951,0.043611,0.021232,0.038566,0.021441,0.011571
2.446000,0.016750,0.026900,0.035257,0.023646,0.018892,0.058147
2.446500,0.032005,0.024633,0.000471,0.018413,0.042006,0.026194
2.447000,0.036249,-0.002133,0.027522,0.004832,0.028057,0.009967
2.447500,0.014865,0.003014,0.039582,-0.014483,0.033548,0.026079
2.448000,0.004998,0.016322,0.010041,0.050706,0.013472,0.022624
2.448500,0.026306,0.034400,0.023513,0.026767,0.002224,0.039899
2.449000,0.009924,-0.008872,-0.009982,0.005551,0.041403,0.056796
2.449500,0.014491,0.034090,0.035362,0.003238,0.038136,0.021656
2.450000,0.042132,0.016853,0.034187,0.017961,0.006278,0.032724
2.450500,0.034648,0.018890,0.021942,0.034253,0.034692,0.015441
2.451000,0.024599,0.026034,0.002321,0.031593,0.042658,0.003250
2.451500,0.003139,0.026258,0.032221,0.032346,0.016285,0.023099
2.452000,0.025378,0.011520,0.018532,0.008798,0.021427,-0.005869
2.452500,0.038135,0.031569,-0.019511,0.019418,0.050804,0.060232
2.453000,0.016549,-0.012607,0.033857,0.023999,0.041027,0.037772
2.453500,0.042439,0.015416,0.039627,0.021234,0.011090,0.026874
2.454000,0.041552,0.024466,0.042251,0.030264,0.012453,-0.004537
2.454500,0.047106,0.016976,0.002995,0.045674,0.018608,0.023630
2.455000,0.026717,-0.005265,-0.006613,0.025215,0.025996,0.000832
2.455500,0.030938,0.033498,0.015972,0.013278,0.029996,0.033712
2.456000,0.043329,0.003391,0.029884,0.000251,0.003273,0.040198
2.456500,0.028816,0.021093,0.007964,0.024672,0.012909,0.022702
2.457000,0.014576,0.024390,-0.001771,0.012131,-0.006019,-0.002528
2.457500,0.015355,0.022381,0.032952,0.028446,0.033454,-0.001053
2.458000,0.025651,0.039608,0.016894,0.027478,0.022807,-0.002648
2.458500,0.002703,0.021263,0.031400,0.045453,0.018702,0.010006
2.459000,0.019902,0.028463,0.022288,0.025199,0.015567,0.004078
2.459500,0.038488,0.021201,0.019548,0.028817,0.019594,0.012774
2.460000,-0.010840,0.031224,0.021067,0.012145,0.028096,0.044068
2.460500,0.045036,0.042921,0.016642,0.000483,0.004111,0.012642
2.461000,0.038843,0.024071,0.015130,0.038073,0.010922,0.011896
2.461500,0.015101,0.033725,0.005478,0.040045,0.006682,0.023706
2.462000,0.030137,0.043816,0.029237,0.016977,-0.016633,0.031647
2.462500,0.022023,0.042334,0.040689,-0.007079,0.048640,0.038540
2.463000,0.040415,0.016186,0.014458,0.042334,0.032109,0.049884
2.463500,0.036695,0.037501,0.049946,0.039735,0.009731,0.011393
2.464000,0.000943,0.025676,0.027593,0.020152,0.025481,0.019037
2.464500,0.030743,0.038692,0.025806,0.037926,0.004421,-0.008187
2.465000,0.018839,0.030453,0.031748,0.021269,0.029399,0.003981
2.465500,0.023155,0.026048,0.036539,0.025131,0.057903,0.017751
2.466000,0.010980,0.028412,0.015084,-0.002524,0.036165,0.010691
2.466500,0.048114,0.025720,0.030214,0.040188,-0.007854,0.009255
2.467000,0.037482,0.026296,0.037581,-0.004447,-0.001171,0.007191
2.467500,0.010775,0.019489,0.016180,0.047661,-0.000460,0.034544
2.468000,0.001842,0.018085,0.021932,0.049173,0.015547,0.000247
2.468500,0.016065,0.048298,0.010342,-0.016497,0.020824,0.044191
2.469000,0.028358,0.029003,0.014444,0.045166,0.042984,0.005245
2.469500,0.025433,0.013230,0.016584,0.018221,0.001443,0.044835
2.470000,0.040616,0.017658,0.008257,0.028127,0.022127,0.001006
2.470500,0.033658,0.037653,0.020865,0.000626,-0.017786,0.002485
2.471000,0.036343,0.010756,0.026761,0.016936,0.006337,0.024811
2.471500,0.026692,-0.000442,0.028208,0.004049,0.001650,0.021217
2.472000,0.000939,0.000652,0.009651,0.009917,-0.010351,0.033679
2.472500,0.018833,-0.004166,0.012673,0.040080,0.033127,0.007327
2.473000,0.037659,0.002276,0.034522,0.036724,0.011938,0.016133
2.473500,0.020975,0.004035,0.012617,0.034035,0.024405,0.021098
2.474000,0.029284,0.042516,0.034101,0.013632,0.000958,0.029779
2.474500,0.016946,0.021035,0.010741,0.011354,0.039348,0.028535
2.475000,0.006270,0.016268,0.027372,-0.003041,0.007398,0.033555
2.475500,0.019857,0.000056,0.032993,0.031860,0.038365,0.040855
2.476000,0.026333,0.019550,-0.018048,0.050730,0.037757,0.019832
2.476500,0.011852,-0.004373,0.034714,0.043508,0.025524,0.043803
2.477000,0.018141,0.016136,0.041238,0.022122,0.026949,0.019335
2.477500,0.007575,0.052634,0.017033,0.029052,0.006476,0.023593
2.478000,0.038445,0.031614,0.026843,0.025354,-0.002658,0.027060
2.478500,0.017230,0.018500,0.009060,0.035275,0.024499,0.022498
2.479000,0.043428,0.032108,0.027089,0.047755,0.024876,0.032665
2.479500,0.044558,0.013803,0.058542,0.013070,0.015970,0.026888
2.480000,0.020401,0.009606,-0.011335,0.013618,0.009281,-0.000647
2.480500,0.006479,0.047168,0.014096,0.017287,0.008650,-0.003494
2.481000,-0.009692,0.004462,0.033547,0.021092,-0.000605,0.026503
2.481500,-0.000494,0.016274,0.040510,0.032500,0.035907,0.008527
2.482000,0.000968,0.026166,0.000840,0.020557,0.011117,0.028605
2.482500,0.042243,0.007522,0.011993,0.008755,0.007369,-0.003118
2.483000,0.023293,0.031315,0.012851,0.008943,0.031005,0.020219
2.483500,0.027390,0.016947,0.011751,0.003908,0.013639,0.010635
2.484000,-0.011771,0.031494,0.019793,0.019921,0.012561,0.028854
2.484500,0.003556,0.030316,0.000095,0.037024,0.038486,0.004017
2.485000,0.034822,0.017871,0.017698,0.027812,0.004235,0.029548
2.485500,0.025807,0.047166,0.007463,0.029948,0.005088,0.037484
2.486000,0.019288,0.011516,0.020463,0.005225,-0.006898,0.028312
2.486500,0.029958,0.041719,0.010909,0.003886,0.021095,0.026107
2.487000,0.046013,0.039100,0.018940,0.024144,0.012632,0.035821
2.487500,0.018150,0.048029,0.005919,0.040154,0.049376,0.033900
2.488000,0.022496,0.024066,0.035746,0.034122,0.012567,-0.006469
2.488500,0.024334,0.009617,0.016562,0.011336,0.031184,0.037602
2.489000,0.057317,0.052587,0.021643,0.055798,0.008370,0.044458
2.489500,-0.010065,0.016405,0.019238,-0.009026,0.033663,0.030147
2.490000,0.031664,0.009212,0.021524,0.021845,0.043194,0.000730
2.490500,0.019683,0.018559,0.021438,0.022941,0.013545,0.002847
2.491000,0.029897,0.006670,0.033472,0.018253,0.018864,-0.012113
2.491500,0.011525,0.029278,0.017094,0.029265,0.018147,0.037050
2.492000,0.020641,0.012290,0.010578,0.018336,0.025420,0.040843
2.492500,0.032036,0.017053,0.021991,-0.001070,0.036192,0.028023
2.493000,0.068049,0.035872,0.012162,0.020023,0.012001,0.033207
2.493500,0.033466,0.030701,0.020221,0.023810,0.037089,0.016674
2.494000,0.008614,0.021569,0.005555,0.035005,0.024370,0.029269
2.494500,0.014969,0.023888,0.037072,0.042585,0.044975,0.020778
2.495000,0.014514,0.021499,0.009607,0.008479,0.026384,0.025247
2.495500,-0.005630,0.014838,0.039296,0.046384,0.000228,0.024771
2.496000,0.016344,0.021257,0.020378,0.014870,0.031985,0.031436
2.496500,0.032277,0.028648,0.034127,0.013624,0.021422,0.007644
2.497000,0.002161,0.019382,0.009765,0.015107,0.017034,0.002814
2.497500,0.036992,0.027561,-0.008238,-0.008007,0.029056,0.042828
2.498000,0.028571,0.008705,-0.003477,0.014914,0.009582,0.037313
2.498500,0.010231,0.012186,0.058788,0.040907,0.018388,0.030830
2.499000,0.019112,0.010220,0.012266,0.028392,0.013443,0.022316
2.499500,0.045200,0.012748,0.037667,0.024636,0.031443,0.006170
2.500000,0.032218,0.040522,0.001748,0.026473,0.016343,0.028133
2.500500,0.021336,0.032095,0.023887,0.040124,0.023342,0.007518
2.501000,0.017629,0.005041,0.026421,0.008022,0.023665,0.036715
2.501500,0.022334,0.027747,0.063731,0.034740,0.028574,0.002326
2.502000,0.013498,0.015316,0.016407,0.022170,0.014038,0.021178
2.502500,-0.010407,0.010929,0.010495,0.009404,0.039232,0.030861
2.503000,0.051787,-0.001132,0.026418,0.028107,0.036713,0.027411
2.503500,0.023474,0.035723,0.007273,0.022400,0.049314,0.035557
2.504000,0.027106,0.000676,0.027278,0.009031,0.007597,0.007143
2.504500,0.020255,0.020345,0.020322,0.005079,0.023861,0.030159
2.505000,0.010087,0.006919,0.009807,0.014589,-0.002683,0.016323
2.505500,0.018315,0.032742,0.028520,0.013437,0.004254,0.023287
2.506000,-0.002897,0.016079,0.022719,0.039407,0.032261,-0.006918
2.506500,0.055240,0.019067,0.032489,0.017869,0.019322,0.036905
2.507000,0.002556,0.019563,0.045860,0.015476,0.006577,0.006074
2.507500,0.005584,0.025602,0.013539,0.037994,0.032729,0.025813
2.508000,0.014450,0.021249,0.014881,0.041297,0.026097,0.041295
2.508500,0.040364,0.020394,0.000859,0.008570,-0.014854,0.054189
2.509000,0.021251,0.013257,0.028849,0.002376,0.037606,0.032617
2.509500,0.002481,-0.002598,0.011352,0.028750,0.021937,0.029424
2.510000,0.039828,0.004235,0.026196,0.017901,0.012816,0.034013
2.510500,0.031968,0.031780,0.038485,0.012824,0.000844,0.013676
2.511000,0.029069,0.016406,0.010727,0.036566,0.027921,0.021050
2.511500,0.031719,0.011023,0.013868,0.017073,0.013751,0.033922
2.512000,0.056888,-0.000113,0.036190,0.049745,0.018747,0.017783
2.512500,0.053739,-0.004832,0.031574,0.021677,0.021771,-0.007259
2.513000,0.010652,0.010404,0.029975,0.023413,0.028822,0.039540
2.513500,0.045300,0.034263,0.015071,0.054538,0.025245,0.031608
2.514000,0.026680,0.012576,-0.000609,0.025576,0.043643,0.003609
2.514500,0.028408,0.026929,0.010244,0.010328,-0.005728,0.003415
2.515000,-0.004472,0.011866,0.005770,0.005604,0.012315,0.025796
2.515500,0.018346,0.030485,0.029625,0.013972,0.037130,0.074898
2.516000,0.008699,0.015615,0.025159,0.024431,0.051810,0.021782
2.516500,0.033302,0.002403,0.011902,0.034546,0.038367,0.012361
2.517000,0.036937,0.016837,0.014453,-0.001691,0.028461,-0.006254
2.517500,-0.010256,0.048371,0.027996,0.020908,0.034016,0.026246
2.518000,0.020520,0.047699,0.016061,0.040032,0.033534,0.030987
2.518500,0.037669,0.028139,0.012124,0.024773,0.012201,0.015612
2.519000,0.018030,0.018775,0.050509,0.041168,0.029991,0.018385
2.519500,0.031756,0.025379,0.012576,-0.001799,0.006330,0.016321
2.520000,0.026078,0.025563,0.030840,0.017411,0.022868,0.005804
2.520500,0.025925,0.020202,0.026689,0.022607,0.013505,0.006301
2.521000,0.016720,0.027404,-0.002059,0.029087,0.027953,-0.020491
2.521500,0.002531,0.023903,0.010595,0.008009,0.012856,0.004614
2.522000,0.003947,0.016030,0.033056,0.027009,0.021896,0.026672
2.522500,0.031400,0.002830,0.018787,0.028168,0.005698,0.006604
2.523000,0.021041,0.013848,-0.001225,0.019646,0.015232,0.027055
2.523500,0.018661,0.032732,0.026656,0.027788,0.038194,-0.005014
2.524000,0.014370,0.020257,0.011994,0.025473,-0.007120,0.026322
2.524500,0.016141,0.025223,0.027257,0.010843,0.021636,0.011519
2.525000,0.036412,0.016463,0.061025,0.018336,0.041782,0.010869
2.525500,0.015670,0.004804,0.026435,0.001963,0.034086,0.040316
2.526000,0.000572,0.017109,0.029871,-0.001751,0.021966,-0.014429
2.526500,0.031833,0.005341,0.016868,0.024493,0.031930,0.028962
2.527000,0.017594,0.004373,0.003874,-0.007743,0.009633,0.032514
2.527500,0.021128,0.038742,0.036016,0.017030,0.031671,0.015849
2.528000,0.044761,0.014346,0.011560,0.026848,0.039109,-0.000578
2.528500,0.020329,0.009515,0.017199,0.020883,0.024176,0.021674
2.529000,0.024965,0.044896,0.047529,0.053408,0.035687,0.013700
2.529500,0.002933,0.032841,0.015551,0.027018,0.005388,0.036125
2.530000,0.017311,0.015034,0.038836,0.016577,0.003219,0.033650
2.530500,0.029739,0.027011,0.026408,0.029717,0.032318,0.020596
2.531000,-0.002745,0.017049,0.012290,0.000903,0.057670,0.004554
2.531500,0.023588,0.010186,0.025697,0.035579,0.021940,0.018765
2.532000,0.022077,0.027686,0.009819,0.012991,0.033847,0.022768
2.532500,0.021175,0.015691,0.034126,0.037154,-0.023493,0.018526
2.533000,0.036103,0.021678,0.039252,0.026550,0.029723,0.016934
2.533500,0.025552,0.035855,0.021270,0.029919,0.013165,0.011417
2.534000,0.042696,0.034193,0.040662,0.012217,0.050549,0.001537
2.534500,0.005611,0.012263,0.022916,0.003343,0.032136,0.016968
2.535000,0.022543,0.027795,0.034222,0.003067,0.021762,0.022532
2.535500,0.021761,0.003576,0.064762,-0.005242,0.012302,0.021655
2.536000,0.004445,0.027240,0.057611,0.014732,0.039727,0.019819
2.536500,0.034818,0.022701,0.017736,0.011663,0.040072,-0.008145
2.537000,0.055334,0.026148,0.024866,0.035641,0.008351,0.008555
2.537500,0.020198,0.015992,0.004644,0.004950,0.038035,0.038346
2.538000,0.028019,0.051704,0.032423,0.053353,0.035678,0.030948
2.538500,0.021701,0.006914,0.026272,0.005410,0.024575,0.018023
2.539000,0.009719,0.034996,0.008813,0.006811,0.032863,0.021475
2.539500,-0.006898,0.004937,0.038216,-0.001787,0.028917,0.003665
2.540000,0.009816,0.027968,0.016419,0.020548,0.004831,0.004319
2.540500,-0.000487,0.029030,0.012579,0.015564,0.025776,0.009971
2.541000,0.045944,0.021207,0.026375,0.018764,0.018470,0.015652
2.541500,0.018646,0.012943,0.013396,0.026476,0.004073,0.012294
2.542000,0.015174,0.022479,0.019887,0.035102,0.008608,0.022413
2.542500,0.033690,0.024357,0.046546,0.002805,-0.004527,0.021133
2.543000,0.003516,0.047191,0.011122,0.020636,-0.005750,0.023490
2.543500,0.008829,0.007247,0.030463,0.033162,0.011682,-0.008593
2.544000,0.021343,0.011983,0.011570,0.003910,0.036941,0.058744
2.544500,0.035744,0.024583,0.005714,0.061777,0.000954,0.024676
2.545000,0.027827,0.016461,0.019079,0.055421,0.002285,0.014894
2.545500,0.024017,0.018791,0.060559,0.019165,0.049036,0.014245
2.546000,0.021454,0.036337,0.032007,0.003682,0.006019,0.020226
2.546500,0.026276,-0.022032,0.027203,0.005603,0.020725,0.013178
2.547000,0.023287,0.011293,0.012394,0.023768,0.027787,0.008730
2.547500,0.004803,-0.005883,0.014484,0.029848,0.017295,0.019007
2.548000,0.020934,0.002305,-0.002010,-0.007391,0.019565,0.033010
2.548500,0.004127,0.056302,0.047158,0.006043,0.008170,0.018846
2.549000,0.021439,0.029195,0.024256,0.022350,0.010505,0.022936
2.549500,0.013003,0.034486,0.022942,-0.000853,0.025059,0.034977
2.550000,0.058294,0.018995,0.023261,0.015747,0.002171,0.032385
2.550500,0.019595,0.031574,0.051546,0.026661,0.041653,0.045626
2.551000,-0.000880,-0.006315,0.024676,0.017753,-0.006677,-0.002638
2.551500,0.018161,0.035748,0.017286,0.009160,0.023387,0.006409
2.552000,0.027955,0.007867,0.047151,0.021470,0.004217,0.007248
2.552500,0.045255,0.012185,0.018210,0.027758,0.027234,-0.006123
2.553000,0.011303,0.027722,-0.005229,0.006332,0.005584,0.008467
2.553500,-0.003601,0.024882,-0.002769,0.025301,0.029000,0.030133
2.554000,0.032379,0.021395,0.017251,0.024994,0.032355,0.040698
2.554500,-0.000592,-0.000330,0.024491,0.027904,0.033656,0.025932
2.555000,0.013565,0.021605,0.032437,0.024050,0.012796,0.048403
2.555500,0.016234,0.034506,0.006323,0.022049,0.042695,0.007726
2.556000,0.019044,0.012101,0.016710,0.017749,0.020912,0.031976
2.556500,0.030417,0.039804,0.007935,0.015593,0.019456,0.030089
2.557000,0.009816,0.006980,0.036776,0.030915,0.028343,0.022965
2.557500,0.015955,0.020159,0.039298,0.018629,-0.004447,0.018528
2.558000,0.019838,0.043082,0.049426,0.028079,0.016638,0.015953
2.558500,0.022287,0.009822,0.025316,0.027835,0.025497,0.032497
2.559000,0.021502,0.035844,0.048014,0.005938,0.011287,0.027212
2.559500,0.026566,0.049645,0.009632,0.015246,0.019450,0.025018
2.560000,0.032674,0.022583,0.023256,0.019224,0.045111,0.028095
2.560500,0.025898,0.012103,0.004096,0.021360,0.008006,0.018996
2.561000,0.026803,0.008409,0.028600,0.026439,0.032024,0.031866
2.561500,-0.003742,0.039560,0.024262,0.022672,0.010613,0.009707
2.562000,0.020736,0.039133,-0.016825,0.020612,0.021203,0.021638
2.562500,0.027167,0.041714,0.036619,0.013446,0.027998,0.019456
2.563000,0.030901,0.019474,0.032797,0.035820,0.032335,0.016897
2.563500,0.009573,0.035525,0.011624,0.025171,0.025568,0.021159
2.564000,0.010065,0.019218,0.024169,0.018269,0.031118,0.011189
2.564500,0.011331,0.006697,-0.002463,0.014098,0.017288,0.058480
2.565000,0.027981,0.036798,0.008382,0.024133,0.013474,0.037627
2.565500,0.035436,0.044435,0.044964,0.020371,0.035445,0.037506
2.566000,0.013808,0.004611,0.002605,-0.002938,-0.007682,0.029400
2.566500,0.033532,0.004321,0.020056,0.005054,0.013861,0.034327
2.567000,0.021758,0.020505,-0.001040,0.039474,0.016179,0.034078
2.567500,0.018034,0.034241,0.024968,0.025455,0.022581,0.015953
2.568000,0.016721,0.002885,0.028333,0.010296,0.033416,0.015707
2.568500,0.031084,0.023291,0.030747,0.014292,0.022980,0.008109
2.569000,0.024763,0.011022,0.026899,0.006949,0.016616,0.030534
2.569500,0.054010,0.030385,0.041275,0.012003,0.032407,-0.005558
2.570000,0.007083,0.007898,0.011556,0.035234,0.024129,0.025755
2.570500,0.027632,0.031438,0.003987,0.017145,0.021802,0.014929
2.571000,0.011917,0.017482,0.011048,0.032353,0.043880,-0.004669
2.571500,0.006810,0.005793,-0.000344,0.044265,0.034385,0.024041
2.572000,0.019682,0.020800,0.021026,0.013917,0.059661,0.015789
2.572500,0.021900,-0.009230,0.017745,0.000413,-0.009465,0.025954
2.573000,0.063608,0.011449,0.026998,0.026329,0.039253,0.012108
2.573500,0.017068,0.024892,-0.004413,0.007526,0.042112,-0.001837
2.574000,0.002874,-0.006750,0.019631,0.019836,0.009596,0.017538
2.574500,0.023918,-0.018744,0.038040,0.022350,0.018081,0.006783
2.575000,-0.011301,-0.015271,0.028402,0.047677,0.021116,-0.008127
2.575500,0.018436,0.039723,-0.008617,0.024659,0.013084,0.032560
2.576000,0.020053,0.018661,0.019637,0.012956,0.014704,0.010707
2.576500,0.031729,0.011823,0.008819,0.029198,0.069402,0.017706
2.577000,0.034412,0.033985,0.020001,0.032035,0.019840,-0.013319
2.577500,0.012253,0.013739,0.014096,0.037879,0.028654,0.013424
2.578000,0.017545,0.023832,0.045894,0.005961,0.025423,0.030323
2.578500,0.008312,0.020190,0.021089,0.039167,0.021205,-0.010802
2.579000,0.002882,0.012738,0.024554,0.054095,0.002943,0.017681
2.579500,0.024451,0.024215,0.019141,0.038832,0.034273,0.009142
2.580000,0.000699,0.031401,0.026919,0.041560,0.019092,0.030818
2.580500,0.013584,0.017030,0.016550,0.013282,-0.003550,0.012619
2.581000,0.004877,0.012896,0.031407,0.045146,0.022229,0.026809
2.581500,0.028051,0.014668,0.013927,0.012665,0.024424,0.029176
2.582000,0.046829,-0.014661,0.040455,0.019226,0.037212,0.014782
2.582500,0.000287,0.024056,0.027257,0.012842,-0.000411,0.027161
2.583000,-0.007982,0.001677,0.017525,0.011096,0.018073,0.015983
2.583500,0.017944,0.029263,0.032449,0.019739,0.009604,0.024960
2.584000,0.020057,0.018465,0.027217,0.002515,0.007332,0.005589
2.584500,0.023106,0.021403,0.032236,0.009519,0.023201,0.005666
2.585000,0.013137,0.030337,0.021118,0.005242,0.013154,0.002340
2.585500,0.016828,0.005940,0.016220,0.042851,0.027395,0.023789
2.586000,0.025357,0.025384,0.021874,0.044145,0.006451,0.037948
2.586500,0.035459,0.023867,0.012347,0.058033,0.017725,0.034270
2.587000,-0.009465,0.017089,0.034551,0.018857,0.024160,0.016247
2.587500,0.014336,0.005947,0.041907,0.020311,0.026146,0.017432
2.588000,0.023087,0.028808,0.028565,0.031451,0.022693,0.032175
2.588500,0.006120,0.030442,0.041162,0.000744,0.019257,0.039659
2.589000,0.045869,0.021605,0.036804,0.005225,0.011233,-0.012449
2.589500,0.010383,0.003859,0.015890,-0.004044,0.043735,0.012309
2.590000,0.019307,0.012015,0.032464,0.032479,0.023139,0.022264
2.590500,0.028281,0.019036,0.000696,0.007024,0.002923,0.019318
2.591000,0.011087,0.030283,0.022747,0.034981,-0.009506,0.018876
2.591500,-0.007727,-0.003780,0.002237,0.013045,0.037925,0.048561
2.592000,0.013559,0.011532,0.018344,0.020045,0.000659,0.007419
2.592500,0.035449,0.013967,-0.001588,0.017440,0.022796,0.010760
2.593000,0.014973,0.018778,0.036441,0.022881,0.002112,0.005603
2.593500,0.007350,0.000527,0.014123,0.012711,0.022198,-0.003722
2.594000,0.033953,0.016805,0.033663,0.035663,0.024750,0.010113
2.594500,0.015129,0.015434,0.018958,0.017576,0.032101,0.005777
2.595000,0.012462,0.004551,-0.007548,0.025575,0.018742,0.015705
2.595500,0.022382,0.018370,0.012877,0.021783,0.018825,0.033178
2.596000,0.031728,0.012049,0.012206,0.004962,0.004152,0.009933
2.596500,0.055920,0.027628,0.019973,0.040433,0.016372,0.032728
2.597000,0.032632,0.006944,0.042844,0.010449,0.020796,0.034159
2.597500,0.037652,0.021602,0.045358,0.032385,0.020873,0.018795
2.598000,0.012697,0.008161,0.016818,0.031221,0.017765,0.027703
