time_s,V1,V2,V3,V4,V5,V6
0.567000,-0.080458,-0.094946,0.122322,0.156952,0.134919,0.137043
0.567500,-0.096020,-0.078194,0.118251,0.136760,0.149562,0.123826
0.568000,-0.100067,-0.105623,0.142974,0.117872,0.144036,0.127069
0.568500,-0.053446,-0.054375,0.113410,0.118920,0.142651,0.095977
0.569000,-0.088971,-0.096652,0.135697,0.134640,0.132368,0.110490
0.569500,-0.090047,-0.082898,0.149751,0.103852,0.139584,0.128601
0.570000,-0.106392,-0.054016,0.132487,0.145105,0.118181,0.120446
0.570500,-0.082598,-0.076532,0.120205,0.113249,0.112907,0.130168
0.571000,-0.091789,-0.089904,0.100055,0.134553,0.115075,0.123915
0.571500,-0.046249,-0.060183,0.121359,0.136901,0.152989,0.139967
0.572000,-0.054674,-0.059463,0.132804,0.163491,0.102013,0.074088
0.572500,-0.079093,-0.078269,0.113749,0.111854,0.130572,0.115529
0.573000,-0.033941,-0.075601,0.130530,0.111039,0.144914,0.124816
0.573500,-0.051964,-0.073221,0.119466,0.109046,0.119947,0.115195
0.574000,-0.070533,-0.068766,0.117151,0.115387,0.108007,0.108889
0.574500,-0.102129,-0.093032,0.106829,0.101912,0.119919,0.104998
0.575000,-0.029258,-0.066343,0.088548,0.128567,0.102988,0.100735
0.575500,-0.083457,-0.035855,0.102828,0.124327,0.095559,0.102604
0.576000,-0.086293,-0.075052,0.101534,0.104175,0.128219,0.094260
0.576500,-0.045280,-0.069371,0.115495,0.096203,0.126091,0.102869
0.577000,-0.023035,-0.077386,0.105478,0.099163,0.100928,0.093202
0.577500,-0.037888,-0.049470,0.120805,0.097521,0.097238,0.121013
0.578000,-0.049221,-0.039632,0.107638,0.110824,0.106662,0.090507
0.578500,-0.047794,-0.039011,0.094721,0.105183,0.100852,0.125882
0.579000,-0.042957,-0.074478,0.088941,0.113493,0.088895,0.115476
0.579500,-0.043424,-0.047311,0.091001,0.122362,0.077194,0.117733
0.580000,-0.049648,-0.032360,0.101359,0.103427,0.077072,0.098478
0.580500,-0.051368,-0.045286,0.092260,0.106748,0.079840,0.080827
0.581000,-0.052943,-0.044828,0.080620,0.133611,0.081168,0.071262
0.581500,-0.062394,-0.058159,0.110790,0.104249,0.098874,0.108268
0.582000,-0.054383,-0.046871,0.096906,0.087276,0.082566,0.093173
0.582500,-0.074663,-0.030724,0.097684,0.092538,0.081900,0.086844
0.583000,-0.049847,-0.043449,0.080174,0.067526,0.073710,0.102361
0.583500,-0.062312,-0.066207,0.075849,0.099655,0.072946,0.130989
0.584000,-0.063155,-0.053442,0.088009,0.082199,0.071511,0.091021
0.584500,-0.043030,-0.027589,0.058997,0.076059,0.088224,0.106030
0.585000,-0.023982,-0.039991,0.100105,0.075431,0.104039,0.086062
0.585500,-0.030229,-0.042218,0.076844,0.104556,0.109938,0.101890
0.586000,-0.066711,-0.051464,0.082395,0.082528,0.087202,0.087923
0.586500,-0.057155,-0.024482,0.091829,0.096890,0.101346,0.099026
0.587000,-0.027364,-0.016540,0.081081,0.090236,0.072710,0.093769
0.587500,-0.055386,-0.021701,0.065958,0.086489,0.092009,0.073853
0.588000,-0.043199,-0.018190,0.105113,0.076778,0.069454,0.061759
0.588500,-0.030767,-0.044398,0.058591,0.089016,0.088102,0.047779
0.589000,-0.052739,-0.045716,0.047093,0.074253,0.068344,0.086861
0.589500,-0.035837,-0.039762,0.092831,0.082059,0.068625,0.099972
0.590000,-0.056639,-0.036050,0.056901,0.095386,0.077998,0.087623
0.590500,-0.044869,-0.014383,0.096674,0.097637,0.102165,0.098603
0.591000,-0.030278,-0.017587,0.082634,0.070440,0.089789,0.102046
0.591500,-0.058205,-0.026233,0.080334,0.081672,0.065143,0.083747
0.592000,-0.026945,-0.055020,0.066671,0.083970,0.059392,0.041754
0.592500,-0.033097,-0.058123,0.061952,0.077894,0.062070,0.056828
0.593000,-0.023773,-0.028453,0.067825,0.084922,0.083126,0.063303
0.593500,-0.027967,-0.018122,0.059455,0.084233,0.075887,0.051834
0.594000,-0.010137,-0.031792,0.089883,0.099332,0.081550,0.047002
0.594500,-0.028001,-0.001156,0.059790,0.103275,0.063225,0.070368
0.595000,-0.035609,-0.045405,0.077699,0.067631,0.075136,0.052620
0.595500,-0.026630,-0.046589,0.084363,0.094189,0.073346,0.057361
0.596000,-0.019618,-0.037732,0.055258,0.075062,0.087456,0.072600
0.596500,-0.026346,-0.037613,0.073324,0.065013,0.091372,0.054622
0.597000,-0.025789,-0.018503,0.053476,0.075990,0.080440,0.067869
0.597500,-0.036254,-0.032049,0.063499,0.062607,0.085060,0.061973
0.598000,-0.035001,-0.048275,0.058449,0.064688,0.065031,0.081444
0.598500,-0.045438,-0.011025,0.054132,0.048116,0.054076,0.054867
0.599000,0.002497,-0.050146,0.066175,0.065015,0.063350,0.043482
0.599500,-0.041761,-0.039171,0.044850,0.077052,0.061078,0.058317
0.600000,-0.032860,-0.046807,0.076262,0.073133,0.059331,0.094579
0.600500,-0.032613,-0.018730,0.045372,0.067051,0.061440,0.084638
0.601000,-0.007791,-0.018424,0.041869,0.086926,0.058315,0.085577
0.601500,-0.025024,0.008147,0.056379,0.092175,0.053293,0.066459
0.602000,-0.001276,-0.006285,0.053873,0.066935,0.057499,0.062308
0.602500,-0.029495,0.002232,0.064100,0.082732,0.070793,0.043679
0.603000,-0.014614,-0.014470,0.059353,0.063319,0.045104,0.064965
0.603500,-0.030743,-0.032867,0.032993,0.058724,0.077582,0.037040
0.604000,0.014543,-0.015712,0.071534,0.071148,0.072972,0.053860
0.604500,-0.034876,-0.008176,0.051915,0.055018,0.057374,0.062166
0.605000,-0.011850,-0.005940,0.059045,0.020029,0.019683,0.046370
0.605500,-0.006433,-0.023025,0.087812,0.050899,0.022116,0.061270
0.606000,-0.009181,-0.008056,0.073442,0.031561,0.055818,0.046180
0.606500,-0.017623,-0.028840,0.056676,0.047700,0.063694,0.014470
0.607000,-0.016254,-0.029956,0.032304,0.044722,0.079489,0.064404
0.607500,-0.013119,-0.030513,0.031944,0.044201,0.046210,0.061773
0.608000,-0.015458,-0.012883,0.069118,0.035913,0.043973,0.042692
0.608500,0.001723,-0.030403,0.045065,0.033110,0.032831,0.049778
0.609000,0.020933,-0.018596,0.047980,0.040801,0.059488,0.087846
0.609500,-0.020084,0.001822,0.032746,0.044363,0.050033,0.060617
0.610000,-0.031772,-0.026661,0.056045,0.044886,0.042202,0.040096
0.610500,-0.012058,-0.018299,0.065916,0.052679,0.049143,0.054066
0.611000,0.028446,-0.009175,0.071093,0.058836,0.046825,0.056986
0.611500,-0.021827,-0.006069,0.040971,0.032546,0.062209,0.042894
0.612000,0.015286,-0.016790,0.056827,0.034034,0.040752,0.044647
0.612500,0.016330,0.002967,0.045195,0.071592,0.046575,0.020486
0.613000,-0.016681,0.000480,0.059301,0.057457,0.058838,0.043727
0.613500,0.000610,0.009173,0.045521,0.033946,0.041614,0.026306
0.614000,0.016948,-0.008702,0.032709,0.026269,0.033951,0.027178
0.614500,-0.012725,-0.014730,0.064371,0.037091,0.025353,0.038079
0.615000,-0.009658,-0.016844,0.045552,0.040276,0.028459,0.051142
0.615500,-0.014901,-0.001571,0.038314,0.053814,0.033936,0.014017
0.616000,-0.020975,-0.011411,0.045772,0.008576,0.057522,0.038034
0.616500,-0.015077,-0.013875,0.031583,0.028163,0.031576,0.020728
0.617000,-0.023287,-0.011652,0.048395,0.069165,0.038942,0.074057
0.617500,-0.004012,-0.014779,0.038762,0.041950,0.026271,0.019651
0.618000,-0.015674,-0.001139,0.029332,0.042190,0.042058,0.039855
0.618500,-0.000225,-0.024920,0.076462,0.032342,0.045112,0.022337
0.619000,-0.026683,0.001201,0.025261,0.052200,0.045694,0.045940
0.619500,0.002000,0.007185,0.045237,0.012882,0.066281,0.005730
0.620000,0.009916,-0.011300,0.040365,0.033138,0.039303,0.060757
0.620500,-0.032122,0.026614,0.023710,0.007876,0.043490,0.075685
0.621000,0.003760,-0.001587,0.033622,0.038385,0.030219,0.055841
0.621500,0.016924,-0.024911,0.018138,0.031585,0.070862,0.040076
0.622000,-0.019282,-0.005356,0.068874,0.013429,0.050586,0.031865
0.622500,0.024301,0.000152,0.033464,0.052642,0.050745,0.022177
0.623000,0.005841,0.006291,0.034355,0.047448,0.053434,0.017980
0.623500,-0.010680,-0.003967,0.065894,0.052163,0.047947,0.027216
0.624000,-0.000608,-0.014945,0.023982,0.013742,0.053396,0.044503
0.624500,0.008932,-0.015868,0.055390,0.020919,0.033163,0.027996
0.625000,0.002020,-0.008924,0.044499,0.053643,0.069591,0.032624
0.625500,0.009280,-0.007168,0.005570,0.047413,0.012066,0.039180
0.626000,-0.012298,-0.015512,0.029338,0.055958,0.030783,0.049313
0.626500,0.004361,-0.009171,0.041109,0.030961,0.060531,0.062682
0.627000,-0.019081,0.012017,0.034755,0.032581,0.031660,0.009844
0.627500,0.000756,0.027150,0.034462,0.043130,0.043829,0.063465
0.628000,-0.010840,0.014051,0.024453,0.013293,0.026484,0.054146
0.628500,-0.008024,0.022596,0.022545,0.036175,0.039930,0.044986
0.629000,0.021835,0.017906,0.028296,0.070948,0.027520,0.028003
0.629500,0.019944,0.016071,0.062030,0.027243,0.050140,0.026108
0.630000,0.012988,-0.001216,0.018690,0.008253,0.036666,0.048130
0.630500,-0.012262,0.006236,0.024771,0.038171,0.005754,0.026621
0.631000,-0.000356,-0.001919,0.032142,0.018192,0.019510,0.002288
0.631500,0.022850,0.001367,0.009472,0.029815,0.016795,0.029199
0.632000,0.007038,0.005935,0.037614,0.047448,0.052226,0.021971
0.632500,0.039957,0.015870,0.011535,0.039226,0.012233,0.046770
0.633000,0.011317,0.011767,0.014271,0.023252,0.026558,0.009938
0.633500,0.008544,0.003236,0.013281,0.042887,0.061982,0.066966
0.634000,0.001269,0.006739,0.005436,0.005026,0.048759,0.029045
0.634500,0.008147,0.012646,0.048809,0.032741,0.016965,0.004117
0.635000,0.004092,0.016389,0.037353,0.023769,0.016266,0.030059
0.635500,0.017231,-0.016176,0.043114,-0.006117,0.014570,0.035804
0.636000,0.021186,-0.009325,0.041501,0.010871,0.032127,0.047709
0.636500,-0.004731,0.023668,0.026268,0.028571,0.021354,0.029822
0.637000,-0.012691,0.006364,0.028110,0.039754,0.032007,0.030935
0.637500,-0.020050,0.001132,0.043526,0.028647,0.032958,0.029497
0.638000,0.015324,0.003752,0.052668,0.023651,0.028797,0.010003
0.638500,-0.008638,0.003957,0.008996,0.040014,0.030083,0.028315
0.639000,-0.024176,0.016486,0.065447,0.031761,0.028939,0.027219
0.639500,0.014147,-0.008302,0.007697,0.042391,0.015854,0.016934
0.640000,0.045911,0.008888,0.020291,0.035837,0.005530,-0.001177
0.640500,0.008619,0.012402,0.028124,0.016333,0.027827,0.021240
0.641000,0.021478,0.014845,0.029298,0.036873,0.015086,0.035911
0.641500,0.010316,0.012431,0.056068,0.041025,0.041252,0.048689
0.642000,0.007789,0.017011,0.041593,0.047418,0.007662,0.023305
0.642500,0.023240,0.000863,0.032416,0.018316,0.020871,0.024049
0.643000,0.005278,-0.004495,0.041568,0.020588,0.028360,0.021794
0.643500,0.013817,0.046661,0.031037,0.039057,0.044761,0.030459
0.644000,0.014804,0.005459,0.015540,0.038294,0.019781,0.018349
0.644500,0.000125,0.007380,0.032778,0.017839,0.028256,0.033913
0.645000,0.025193,0.020480,0.026334,0.015234,0.034574,-0.009192
0.645500,0.007851,0.034416,0.012508,0.018656,0.036596,0.033382
0.646000,-0.000701,0.002467,0.043927,0.026174,0.030487,0.018336
0.646500,0.018839,-0.004190,0.024005,0.011505,0.051946,0.022984
0.647000,-0.002531,-0.007686,0.007855,0.030958,0.018706,0.000603
0.647500,0.011520,0.034994,0.010066,-0.001396,0.050469,0.024044
0.648000,0.011109,-0.004326,0.032378,0.011878,0.034698,0.032223
0.648500,0.027680,0.010979,0.039945,0.026964,0.027882,0.041152
0.649000,0.018656,-0.003124,0.031282,0.010267,0.028909,0.024225
0.649500,0.011301,-0.010049,0.031207,0.017638,0.037977,0.028774
0.650000,0.024081,0.007429,0.011618,0.021864,0.012987,0.033064
0.650500,0.032803,-0.002117,0.025029,0.055451,0.025822,0.012281
0.651000,0.020450,0.001709,0.018550,0.003910,0.019865,0.042841
0.651500,0.012369,0.042305,0.020446,0.026905,0.047408,0.003013
0.652000,-0.007335,0.018716,0.021565,0.007869,0.013486,0.035419
0.652500,-0.003509,0.026440,0.013217,0.007181,0.053084,0.006135
0.653000,0.008013,0.024962,0.034268,0.009867,0.016278,0.002199
0.653500,0.003571,0.011200,0.007736,0.020524,0.002045,0.010287
0.654000,0.010028,0.006237,0.003275,0.044262,0.009696,0.031679
0.654500,0.013799,0.016683,0.010862,0.040262,0.009892,0.007007
0.655000,0.021010,0.015591,0.035778,0.015655,0.047396,0.035428
0.655500,0.012119,0.004645,0.027505,0.018420,0.002249,0.022927
0.656000,0.020585,0.015235,-0.004438,0.031180,0.027157,0.004943
0.656500,0.014363,0.002801,0.031165,0.023070,0.044220,0.018436
0.657000,-0.016130,0.010930,0.021375,0.012553,0.063667,0.033750
0.657500,-0.000483,0.008577,0.015742,0.031924,0.020350,0.041374
0.658000,0.011548,-0.005324,0.018276,0.046220,0.023586,0.032949
0.658500,-0.004336,-0.021458,0.001805,0.037686,0.004317,0.036177
0.659000,0.022907,-0.000177,0.024315,0.042065,0.016005,0.021879
0.659500,0.036967,0.041067,0.002613,0.019535,0.054411,0.015284
0.660000,0.032382,0.009455,0.016287,0.005298,0.034609,0.018459
0.660500,0.010992,0.025833,0.016220,-0.008554,0.039673,0.042852
0.661000,0.036646,-0.017582,0.032915,-0.009714,0.031083,0.008605
0.661500,0.016605,-0.000749,0.021880,0.018233,0.037306,0.022061
0.662000,0.009407,-0.005854,0.031793,0.028805,0.050282,0.027056
0.662500,0.005348,0.011515,0.003188,0.033771,0.014273,0.017671
0.663000,0.010097,0.050963,0.019431,0.024695,0.032113,0.040810
0.663500,0.008895,0.021621,0.028928,0.010149,0.010603,0.026520
0.664000,0.017355,0.040233,0.039535,0.030718,-0.009635,0.023950
0.664500,0.017288,0.011062,0.003742,0.002858,0.024803,0.023946
0.665000,0.015003,0.035431,0.008147,0.004205,0.022625,0.037882
0.665500,0.021589,0.046133,0.028273,0.029888,0.019568,0.014802
0.666000,0.032970,0.013470,0.044802,0.002130,0.011039,0.010594
0.666500,0.029428,0.007095,0.024853,0.009085,0.022619,0.027611
0.667000,-0.007017,-0.004510,0.003853,0.005837,0.026855,0.029571
0.667500,-0.022981,0.010692,0.004085,0.022979,0.049869,0.028753
0.668000,0.029413,0.016627,0.022406,0.029206,0.028411,-0.014507
0.668500,-0.005036,0.045931,0.025689,0.029535,0.029135,0.020078
0.669000,0.012163,-0.003890,0.016951,0.011565,0.009033,0.021300
0.669500,-0.001951,0.016495,0.004030,0.017698,0.005895,0.030656
0.670000,-0.011364,-0.011549,0.036684,0.031189,0.005450,0.003913
0.670500,0.023851,0.009328,0.014881,0.012156,0.015669,0.029334
0.671000,0.027179,0.020462,0.027966,0.006368,0.020966,0.010824
0.671500,0.007205,0.023541,-0.006584,0.010390,0.023249,0.018987
0.672000,-0.022953,0.024748,0.037984,0.010849,0.007697,0.040871
0.672500,0.007778,0.021933,0.009649,0.020381,-0.013699,0.023040
0.673000,0.021907,0.024736,0.040047,0.019473,0.013582,0.022853
0.673500,-0.006097,0.016772,0.029024,0.017322,0.033893,0.028488
0.674000,0.018892,0.000424,-0.001639,0.007790,0.014146,0.030374
0.674500,0.015967,-0.011578,0.023434,0.005767,0.018638,-0.021150
0.675000,0.024940,0.008050,0.044560,0.029450,-0.004199,0.032716
0.675500,0.018097,0.014284,0.010705,0.024821,0.021539,0.038577
0.676000,0.001758,0.035163,0.044512,0.013114,0.025778,0.021547
0.676500,0.034354,0.014896,0.025387,0.018748,0.011051,-0.007543
0.677000,0.014077,0.013506,0.039672,0.037748,0.034032,0.008939
0.677500,0.016094,0.022287,0.021925,0.018454,0.037515,0.002015
0.678000,0.002553,0.012501,0.017640,0.019406,0.051238,0.020320
0.678500,0.009949,0.028757,0.047026,0.042380,0.005566,0.021530
0.679000,0.003373,0.046335,0.030259,0.035493,0.023733,0.036435
0.679500,0.014096,0.049552,0.015879,0.009796,0.001594,0.040481
0.680000,0.042410,0.018190,0.025739,0.035436,0.028447,0.057482
0.680500,-0.003800,0.021832,0.010880,0.016804,0.026616,0.008979
0.681000,-0.007382,0.040504,0.020944,0.003567,-0.009583,0.019391
0.681500,0.038931,0.014614,0.037235,0.038863,0.023383,0.019063
0.682000,0.013765,0.027092,0.016848,0.008633,0.016289,0.009162
0.682500,0.006909,-0.000082,0.006134,0.011603,0.001476,0.023441
0.683000,0.032584,0.012322,0.004726,0.013509,0.014848,0.030412
0.683500,0.007940,0.034366,0.020311,0.049762,0.050135,0.053840
0.684000,0.044453,0.006290,0.007072,0.004906,0.027787,0.028637
0.684500,0.027269,0.015180,-0.002326,0.010126,0.006760,0.003017
0.685000,0.009819,-0.006476,0.001167,0.014011,0.014176,-0.000873
0.685500,0.049534,0.047260,0.036753,0.027035,-0.009904,0.006863
0.686000,0.008124,0.036155,0.016973,0.018066,0.002903,0.029225
0.686500,0.028376,0.020066,0.019958,0.009081,0.044354,0.020204
0.687000,0.021769,0.024892,0.004575,0.028431,0.032827,-0.000270
0.687500,0.036840,0.023252,0.010336,0.039406,0.025824,0.006047
0.688000,0.040770,0.038112,0.009837,-0.005304,0.024894,0.035269
0.688500,0.017860,0.009598,0.014877,0.008806,0.040280,0.038321
0.689000,0.006111,0.028396,-0.005861,0.026694,0.023820,-0.014029
0.689500,0.024343,0.033605,0.035346,0.000509,0.014752,0.023170
0.690000,0.007309,0.035705,0.018742,0.016665,0.017616,0.031848
0.690500,0.047706,-0.016385,0.022008,0.038038,0.015051,0.014003
0.691000,0.019584,0.008547,0.032680,0.028305,0.014842,0.034504
0.691500,0.012086,0.002278,0.031520,0.026769,0.044401,0.045568
0.692000,0.020365,0.019839,0.010318,0.030154,0.003091,0.034429
0.692500,-0.002583,-0.012617,0.028001,0.023808,0.011358,0.025364
0.693000,0.003077,-0.013033,0.027838,0.013866,-0.008448,0.005726
0.693500,0.035686,0.050231,0.023656,0.033389,0.034080,0.044781
0.694000,0.007853,0.026972,0.034825,0.011771,0.024046,0.004920
0.694500,0.002030,0.019549,0.030893,0.016478,0.044977,0.027254
0.695000,0.025810,0.023215,0.029804,-0.005945,0.009298,0.009637
0.695500,0.035572,0.019981,0.039366,0.011720,0.006967,0.003501
0.696000,0.028596,0.032772,0.019310,0.020060,0.001408,0.038919
0.696500,0.032778,0.008351,0.019741,0.019271,0.025710,0.039852
0.697000,0.006510,0.020662,0.031158,0.032727,0.013617,0.002655
0.697500,-0.003440,0.021298,0.016188,0.012297,0.023366,0.026193
0.698000,0.040431,0.002208,0.026084,0.012897,0.012499,0.016713
0.698500,0.013095,0.037090,0.010455,0.010739,0.040440,0.001250
0.699000,0.014196,0.011273,-0.015340,0.022473,0.037828,0.005612
0.699500,0.037904,0.033243,0.027818,0.042044,0.020141,0.013057
0.700000,0.026348,0.019728,-0.004384,-0.015809,0.034646,0.022665
0.700500,0.024865,0.042531,0.008357,0.011529,0.016859,0.049131
0.701000,0.050524,0.002428,0.031142,0.013577,0.018155,0.034266
0.701500,0.008418,0.001800,0.031317,-0.013134,-0.013622,0.022725
0.702000,0.032010,0.004507,0.036468,0.016978,0.026444,0.017185
0.702500,0.018969,0.020113,-0.011458,0.013538,0.019181,-0.005489
0.703000,0.022164,0.041257,0.023278,0.012254,0.032040,0.009552
0.703500,0.041083,0.042052,0.014972,0.002287,0.029551,0.035955
0.704000,0.025793,-0.016474,0.033660,0.017526,0.007606,0.033103
0.704500,0.026271,0.021942,0.040983,0.001341,0.015955,-0.000222
0.705000,0.034304,-0.029978,-0.000796,0.006207,0.011667,0.014467
0.705500,0.012761,0.030161,0.019077,0.015847,0.034509,-0.001157
0.706000,0.005667,0.035028,0.031329,0.034164,0.042441,0.029330
0.706500,0.002602,0.017671,0.013771,0.024996,0.030819,0.024861
0.707000,-0.011202,0.019553,0.045028,0.028051,0.048627,-0.002597
0.707500,0.049155,0.019417,0.012823,0.048269,0.026704,0.027898
0.708000,0.001783,0.006564,0.014344,0.025454,0.004229,0.032028
0.708500,0.015030,0.024825,0.002750,0.003147,-0.001965,0.030278
0.709000,0.014215,0.014896,0.021161,0.010411,0.005054,0.015270
0.709500,0.022996,0.032339,-0.026418,0.005999,0.012052,0.027789
0.710000,0.030639,0.016698,0.015142,0.016823,0.008697,0.033298
0.710500,0.031327,0.005505,0.037896,0.012691,0.019677,-0.013180
0.711000,0.009691,-0.004601,-0.002086,0.004726,0.016156,0.028448
0.711500,0.015948,-0.009506,-0.005405,0.032730,0.019989,-0.009180
0.712000,0.022710,0.038159,0.035617,0.033807,0.055497,0.011412
0.712500,0.014758,0.011621,0.037653,0.021569,0.032017,0.015347
0.713000,0.042615,0.023583,-0.001453,0.003853,0.022925,0.027538
0.713500,0.025886,0.045270,0.044878,0.020710,0.034814,0.017520
0.714000,0.029561,0.010095,0.025378,0.009714,0.006789,0.029409
0.714500,0.028497,0.009142,0.034628,0.038183,0.006153,0.011423
0.715000,0.036172,0.016587,0.007023,0.000966,0.032646,0.029049
0.715500,0.021301,0.019027,0.041243,0.028771,0.018900,0.026284
0.716000,-0.000851,0.046914,0.014892,0.028460,0.020753,0.022419
0.716500,0.024612,0.042104,0.014237,0.032365,0.001775,0.013735
0.717000,0.008862,0.027945,0.026159,0.021868,0.011816,0.015785
0.717500,0.010718,0.040388,0.013049,0.013978,0.012787,0.018176
0.718000,0.027458,0.015989,-0.003875,0.054833,0.011721,0.007795
0.718500,0.037252,0.023165,0.020919,0.005786,0.051117,0.017956
0.719000,0.019011,0.014170,0.014175,0.029720,0.050762,0.023382
0.719500,0.023340,-0.000648,0.007436,0.019231,0.036030,0.019634
0.720000,0.044255,0.036780,0.037570,0.024105,0.020410,0.003282
0.720500,0.022347,0.026712,0.054853,0.024032,0.010160,0.015024
0.721000,0.057776,0.019022,0.005188,0.002738,0.003456,0.020003
0.721500,0.027248,0.018728,0.021944,-0.001152,0.024107,0.012518
0.722000,-0.007632,-0.003814,0.013013,-0.000168,0.038096,0.022077
0.722500,0.030093,0.004131,0.053323,0.012306,0.030668,0.011368
0.723000,0.024525,0.023850,0.026380,0.022727,0.020533,0.021606
0.723500,0.038167,0.010884,0.032916,0.008701,0.029031,0.029072
0.724000,0.028933,0.015569,0.036747,-0.002527,0.018735,0.013760
0.724500,0.016772,0.017279,0.020979,0.032805,0.014861,0.024600
0.725000,0.000498,0.008625,0.016239,-0.004045,0.003830,0.036919
0.725500,0.015740,0.004357,0.041826,0.026239,0.014103,0.016576
0.726000,0.006131,-0.005296,0.030719,0.007779,0.023603,0.028610
0.726500,0.010195,0.016705,0.006370,0.037322,0.012808,0.010642
0.727000,0.027745,0.028195,0.008203,0.011182,0.001918,0.022825
0.727500,0.043978,-0.005725,0.013230,-0.007334,0.020794,0.013987
0.728000,0.024862,0.018582,0.036471,0.018490,0.023638,-0.009156
0.728500,0.001017,0.023173,0.041193,0.006486,0.013555,0.041027
0.729000,0.025637,0.004125,0.051376,0.031263,0.018770,0.013728
0.729500,0.036931,0.040313,0.008478,0.024054,-0.018852,0.026307
0.730000,0.009847,0.013208,0.021220,0.009681,0.030243,0.015577
0.730500,0.016997,0.017488,0.013123,0.004085,0.023450,0.003357
0.731000,0.019240,0.016601,0.016399,0.002671,0.040365,0.037999
0.731500,0.007259,-0.007529,0.033091,0.010355,0.015948,0.029113
0.732000,0.028769,0.034176,0.018464,0.039608,0.030160,0.006248
0.732500,0.017243,0.004725,0.038899,0.017005,0.036838,0.031566
0.733000,0.025363,0.015522,0.011425,0.033375,0.019540,0.043356
0.733500,0.005770,0.028047,0.030300,-0.003034,0.024344,0.023501
0.734000,0.012533,0.041008,0.012547,-0.009627,0.021328,0.033509
0.734500,0.029943,0.002908,-0.008361,0.005016,-0.004788,0.039375
0.735000,0.013527,0.012422,0.003884,0.029063,0.025011,0.007450
0.735500,0.045036,0.039868,0.021078,0.014883,0.005095,0.028201
0.736000,0.013149,0.026100,0.048047,0.032570,0.006350,-0.001239
0.736500,0.022526,0.029224,0.012341,0.038191,0.027099,0.018034
0.737000,0.033157,0.003401,0.016706,0.004885,0.038640,0.011634
0.737500,-0.002095,0.013492,0.026598,0.031768,0.030965,0.012375
0.738000,-0.007220,0.016675,0.010271,0.040083,0.027994,0.006997
0.738500,-0.003681,0.006336,0.012016,0.034775,0.024336,0.006064
0.739000,0.038155,-0.005902,0.020363,-0.004627,0.032313,0.002446
0.739500,0.010950,0.011570,0.012743,-0.008533,0.044554,-0.005577
0.740000,0.057613,0.039554,-0.007444,0.012572,0.010648,0.013334
0.740500,0.010788,0.020139,0.009558,0.013149,0.011151,-0.001890
0.741000,0.022032,0.039878,0.028544,0.031963,0.030287,0.008108
0.741500,0.042407,0.021960,0.029020,0.004815,-0.006245,0.005038
0.742000,0.049378,0.007816,0.039383,0.025576,0.017856,-0.002384
0.742500,0.050221,0.038463,0.038183,0.003102,0.023266,0.023932
0.743000,0.037436,0.022495,0.005857,0.024535,0.011219,0.020621
0.743500,0.034683,0.033749,0.008188,0.012513,-0.009394,0.023030
0.744000,0.028221,0.003308,0.008860,0.024757,0.040160,0.020046
0.744500,0.031020,0.034926,0.017108,0.013932,0.010395,0.028760
0.745000,0.011089,0.035390,0.010050,-0.013712,0.011073,0.015970
0.745500,0.007095,0.023714,0.016791,0.027044,0.039334,0.043020
0.746000,0.019329,0.007275,0.006336,0.036970,-0.024882,-0.000929
0.746500,0.016838,0.018701,0.031195,0.006891,0.042097,-0.002879
0.747000,0.012604,0.028571,0.005218,0.031582,0.052831,-0.012422
0.747500,0.029859,0.022932,0.004485,0.010249,0.006107,-0.008596
0.748000,0.033754,0.028441,0.027263,-0.000789,0.012120,0.012556
0.748500,0.020762,0.034620,0.030304,0.010300,0.026793,0.015570
0.749000,0.041610,0.009721,0.016102,0.016722,0.023239,0.033831
0.749500,0.002333,0.002133,0.032524,-0.000317,0.034260,0.015033
0.750000,0.016565,0.018907,0.031451,0.039744,0.026967,0.042585
0.750500,0.008729,0.014535,0.047997,-0.003453,0.031966,0.023327
0.751000,-0.008506,0.031280,0.030514,0.011399,0.071101,0.027318
0.751500,0.018263,0.003386,0.045138,0.005696,-0.004383,0.032797
0.752000,0.017689,0.034821,0.020469,0.039847,0.039677,0.013727
0.752500,0.042228,0.039830,0.040545,-0.003060,0.041740,0.044721
0.753000,0.028999,0.019542,0.040872,0.031938,0.003091,0.025529
0.753500,0.004185,0.020459,0.017432,0.022528,0.007590,0.044546
0.754000,0.047371,0.008046,0.009253,0.000865,0.027112,0.035082
0.754500,0.037886,0.011430,0.011901,0.014318,0.000845,0.028044
0.755000,0.028313,0.013456,0.025829,0.016863,0.010386,0.014248
0.755500,0.016195,0.041237,0.002367,0.028386,0.023201,0.018397
0.756000,0.005212,0.018525,0.012816,0.009948,0.009367,0.024755
0.756500,0.014031,-0.000218,0.037591,0.029104,0.016219,0.002523
0.757000,0.035957,0.023456,0.029646,0.020375,0.006637,-0.014071
0.757500,0.047905,0.032031,-0.015636,0.026422,0.005519,0.013707
0.758000,0.042796,0.019266,-0.000326,0.006445,0.026737,0.014695
0.758500,0.012326,0.041697,0.052057,0.016057,0.018156,0.027444
0.759000,0.002875,0.031332,0.037378,0.021338,0.021535,0.039921
0.759500,0.021794,0.003943,0.010951,0.020920,0.030257,0.019489
0.760000,-0.006835,0.011420,-0.002621,0.019112,0.022462,0.001769
0.760500,0.024550,0.023096,0.000973,0.051100,0.014689,0.019845
